raw	permuted
01100110010110001000010011111010100100010001011111001110	10101111111001100000100000000010001100101101010101110111
01100101000110001001010011111010000100010001011111001110	01101110111001100000100000001010001100101101010100110111
01100100000110000111010011110001000011010001110111001110	01101110001000100000000000100010111010101101110110110111
01100111110110001111010001110110000100010001110111001110	11101110011001100100000000001010111100111101010111010111
01100100110010000101010011111010000100010001011111001010	11100110111000100000100000000000011100111101010100110111
01101111000100001111010011111010000100010001011111011110	01111110110001100000100000001110011100101101010111110111
01100101110110000111010011111010000100010001011111001110	11101110111000100000100000001010011100111101010110110111
01100111011100001111010011110110000111010001110111001110	11101110010001100100000000101010111101101101110111110111
01100100010110101100010011011010000100000001011111000110	10101110111001110000100000000010010100101100010100110110
01100111000110001111011011111010000100010001011111001110	01101110111001100000100001001010011100101101010111110111
01000100010110001000010011111010000100010000011110001010	10100110111001100000100000000010001100101001000000110111
01100101010110001111010011111010000101010001011111001110	11101110111001100000100000001010011100101101110110110111
01100101010110000111010011111010000100010001011011001110	11101110111000100000100000001010011100100101010110110111
01100111100110011111010001111010001100010001011111001110	01101110111001100001100000001011011100111101010111010111
01100111000110001110010011111010000000010011011101001110	00101010101001100000100000001010011100101111010111110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
11100111000110001111000011111010000100010000011111001110	01101110111001100000100000011010011100101001010111100111
01100111000110000000010001111010000100010001011111001110	00101110111000100000100000001010001100101101010101010111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01110111000110001111010011111010000100011001010111001110	01101110011001100000101100001010011100101101010111110111
01100111000110001111000011111010100100010001011111001110	01101111111001100000100000001010011100101101010111100111
01100100110110001001010111111010000100010001011111001010	11100110111101100000100000000010001100111101010100110111
01100100001110001111010001110110000010010101110111001110	01101110001001100110000000100010111101101101010110010111
01100111000101001111010011111010000100010001011011011110	01101110110011100000100000001110011100100101010111110111
01100111010110001111010011111010000100011001011111001110	11101110111001100000100100001010011100101101010111110111
01100101110110010111010010111010000100010001011111001110	11101110111000000000100000001011011100111101010110110111
11100100110100001100010010111010000100010001011111001110	10101110110001000000100000010010011100111101010100110111
01100100000110001001010011111010000100010001011111001110	01101110111001100000100000000010001100101101010100110111
01100101000100001010010011110110000011010001110111001110	00101110000001100100000000101010101100101101110110110111
01100111000110001111110011111010000100010011011111001110	01101110111001100000100000001010011100101111011111110111
01100110010100001100010011110110000100010001110111101110	10101110010001100100000000000010111100101101010101111111
01100101000110001101010011111010000100010001011111001010	01100110111001100000100000001010011100101101010100110111
01100000011110101011010011101010000100010001011111001110	11101110111001110000100000000010001101001101010110110011
01100101000111001111010011111110000100010001011111001110	01101110111011100100100000001010011100101101010110110111
01100110010110001101010010111010000100010001011111001110	11101110111001000000100000000010011100101101010101110111
01100111010110001111010001111010000100010001011111011110	11101110111001100000100000001110011100101101010111010111
01100111110110001111010011110110000011010001110111001110	11101110001001100100000000101010111100111101110111110111
01100111000110001101010011111010000100010001011111001110	01101110111001100000100000001010011100101101010101110111
01100110010110000111010011111010010101110001011111001110	11101110111000101000100010000010011100101101110111110111
01100100010110001101010011111010100100010001011111001110	11101111111001100000100000000010011100101101010100110111
01101111000110011111010011111010000100010001010111001110	01111110011001100000100000001011011100101101010111110111
00100100010110000110010011111010000100010001011011001110	10101110111000100000100000000010011100100101010110110101
01100100010110001001010011111010000100010001111111001110	11101110111001100000100000000010101100101101010100110111
00100101000110001000010011111110000100010001011111000110	00101110111001100100100000001010001100101101010100110100
01100111000110001111010011111100010100010001011011011111	01101110111001100100110010001110011000100101010111110111
01100100100000001101010001100010000100010101110111001111	01101110010001100010010000000000111100011101010100010111
01101100100110000111010011111110000100010001011111001110	01111110111000100100100000000010011100111101010110110111
01100011000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110011
01100100010110001101010001111010000100010000010110001110	11101110011001100000100000000010011100101001010000010111
01100110010110001000000011111010000100010001010111001110	10101110011001100000100000000010001100101101010101100111
00000101010110001101010011111010000100010001011111001110	11101110111001100000100000001010011100101101000100110101
01100100010110001000010011111010000100010001011111001110	10101110111001100000100000000010001100101101010100110111
01100011000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110011
01100101010110001111010011111010000100010001011111001110	11101110111001100000100000001010011100101101010110110111
01100011000110001111011011111010000100010001011111001110	01101110111001100000100001001010011100101101010111110011
01000100100110000111010011110010000011010001110111001110	01101110001000100000000000100010111100111101100110110111
01100100010110001000010011111010000100010001011111001110	10101110111001100000100000000010001100101101010100110111
01100111000110101111010011111010000100010011011110001110	01101110111001110000100000001010011100101111010011110111
11100111000100001101010011111011000100010001011111001110	01101110110001100000100000011010011110101101010101110111
01100000001110001001010011111010000100010001011111001110	01101110111001100000100000000010001101101101010100110011
01000111000111001111011011111010000100010001011111001110	01101110111011100000100001001010011100101101000111110111
01100111000110001111010011110010000100010001011111001110	01101110111001100000000000001010011100101101010111110111
01100100010110001000010011111010000100010001010111001100	10001110011001100000100000000010001100101101010100110111
01100100011100000011010001100110000011010001110111101010	11100110000000100100000000100010101101001101110110011111
01100111000110101111010011111010010100010001001111101110	01101100111001110000100010001010011100101101010111111111
01100101010110001001010011111010000100010001011011000010	11100110111001100000100000001010001100100101010100110110
01100111000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110111
00100101010110001001010011111010000100010001011111000110	11101110111001100000100000001010001100101101010100110100
01100100010110001101010011111010000100010001011111001110	11101110111001100000100000000010011100101101010100110111
01100100010110000101010011111010000000000001011111001110	11101110101000100000100000000010011100101100010100110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100100010110000100010011111010000100010001011111001110	10101110111000100000100000000010011100101101010100110111
01100111000010001111010011111110000101010001011111001110	01101110111001100100100000001000011100101101110111110111
01100111110110011000010001110101000100010001110111001110	10101110011001100100000000001011101010111101010101010111
01100111000111001111010011111010000100010101011101011110	01101010111011100010100000001110011100101101010111110111
01100111111110001111010011110010000010010001010111001110	11101110001001100000000000101010011101111101010111110111
11100100100110001101010011111010000100010001011111000110	01101110111001100000100000010010011100111101010100110110
01100111000110001111010011111010000100000001011111011110	01101110111001100000100000001110011100101100010111110111
01100111000111001111010011111010000100010001011111001110	01101110111011100000100000001010011100101101010111110111
11100110010110000000010011111110000100010001011111000110	10101110111000100100100000010010001100101101010101110110
01100101001010001111010011100110000100010001110011001110	01101110011001100100000000001000111101000101010110110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100111000110001101010011111010000100010001011111001110	01101110111001100000100000001010011100101101010101110111
01100111000110001111010011110010000100010001011111001110	01101110111001100000000000001010011100101101010111110111
01000101010110001000010010111011100100110001011111001110	10101111111001001000100000001010001110101101000100110111
01100100010110001000010011111010000100010001011111000110	10101110111001100000100000000010001100101101010100110110
01100100100110001111010011111010000100010001011111001110	01101110111001100000100000000010011100111101010110110111
01100111000110001111010011101010000100010001011111001110	01101110111001100000100000001010011100001101010111110111
01100111000110001111010011111010000100010001011110101110	01101110111001100000100000001010011100101101010011111111
01110111111110001111010011100110000001010001110111001110	11101110001001100100001000001010111101011101110111110111
01100100110111001111010011111010000100010011011111001110	11101110111011100000100000000010011100111111010110110111
11100111000110001111010011111010010100110001011111001111	01101110111001101000110010011010011100101101010111110111
01100101010010001001010011111010000110010001011111001110	11101110111001100000100000101000001100101101010100110111
01100101100110001000011011111010000100010101011111001110	00101110111001100010100001001010001100111101010100110111
01000111000110001111010011111010000100010011011111001010	01100110111001100000100000001010011100101111000111110111
01000101000110000101010011111010010100010001011111001110	01101110111000100000100010001010011100101101000100110111
01100100100100001000010011111010000100010001011101001110	00101010110001100000100000000010001100111101010100110111
00100000010110001001010011111110000100010001011111001110	11101110111001100100100000000010001100101101010100110001
01101111000110001111010011111110000100010001011111001110	01111110111001100100100000001010011100101101010111110111
01100111000010001001010011111010100100010001011011001110	01101111111001100000100000001000001100100101010101110111
01100100010110001000010001111000010100100001011111101110	10101110111001101000100010000010001000101100010100011111
01100101010110000001010011011010000100010001011111001110	11101110111000100000100000001010000100101101010100110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
11110100010100000111110001111010000100010011001111001111	11101100110000100000111000010010011100101111011110010111
01100100010110001001010011111010000000010001011111001111	11101110101001100000110000000010001100101101010100110111
01000110010110001001010011111010000100010001011111001110	11101110111001100000100000000010001100101101000101110111
01100111010100001111000011111110000100010001011111001110	11101110110001100100100000001010011100101101010111100111
01100111110110001111010011110110000111010001101100000110	11101000111001100100000000101010111100111101110011110110
11100111000110001111010011111010000100011001011111001110	01101110111001100000100100011010011100101101010111110111
01100101010110011001010011011010000100010001011111101110	11101110111001100000100000001011000100101101010100111111
01110100010110001000010011111010000100010101011111001010	10100110111001100010101000000010001100101101010100110111
01100111000110000111010011111010000100010001111111101110	01101110111000100000100000001010111100101101010111111111
01100111000110001111010011111010000100100001011110001010	01100110111001101000100000001010011100101100010011110111
01100110010110000111010011111010000100010011011111001110	11101110111000100000100000000010011100101111010111110111
01100100010110001101010011111010000100010001011111001110	11101110111001100000100000000010011100101101010100110111
01100111000110001111010011111010000110010001011111001110	01101110111001100000100000101010011100101101010111110111
01100101010110001001010011111010010100010001111111001110	11101110111001100000100010001010101100101101010100110111
01100111110110000111010011110110000100010001110111001110	11101110011000100100000000001010111100111101010111110111
01100101010010000111010011111010000100010001011111100110	11101110111000100000100000001000011100101101010110111110
01100111000110000101010011111010000100010001011111001110	01101110111000100000100000001010011100101101010101110111
01100111000110001111010111111010000100010101011111011110	01101110111101100010100000001110011100101101010111110111
01100111000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110111
01100100100110000101010111111010000100010001001111000110	01101100111100100000100000000010011100111101010100110110
01100110010111001001011011111010000100010001011111001110	11101110111011100000100001000010001100101101010101110111
01100101010100000111110111111010000110000001011111001110	11101110110100100000100000101010011100101100011110110111
01100100010110001001010011111010000101010001011111001110	11101110111001100000100000000010001100101101110100110111
01101110000110001111110011111010000100010101011111001111	01111110111001100010110000000010011100101101011111110111
01100111000110001101011001111010010100011001011111000110	01101110111001100000100111001010011100101101010101010110
01100111000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110111
01100100000110001001011010111010000100010001010111001110	01101110011001000000100001000010001100101101010100110111
11100111110110101011011011111010010100010001011111001110	11101110111001110000100011011010001100111101010111110111
01100110110110001000010011111010000100010001011111001110	10101110111001100000100000000010001100111101010101110111
01100100010010001000010011111010000100010001011111001110	10101110111001100000100000000000001100101101010100110111
01100100010110001001010011111010000100010001111111001110	11101110111001100000100000000010101100101101010100110111
01100100110110001101010011111010000100010011011111001110	11101110111001100000100000000010011100111111010100110111
01100111110110001111010011110011000011010001110110000110	11101110001001100000000000101010111110111101110011110110
01100011000110001111010011111010000100010001011011001110	01101110111001100000100000001010011100100101010111110011
01100011000110001111010011111010000100010001011110001110	01101110111001100000100000001010011100101101010011110011
01100011000110001111011011111010000100011001011111001110	01101110111001100000100101001010011100101101010111110011
01100111000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110111
01100111000110001111010011111010100100010001011111001110	01101111111001100000100000001010011100101101010111110111
01100111000110001101010011111010000100010001011111001010	01100110111001100000100000001010011100101101010101110111
01100101000110001100010011111010000100010001011110001110	00101110111001100000100000001010011100101101010000110111
01100100010110001001010011111011000100010001011111001110	11101110111001100000100000000010001110101101010100110111
01100101010110001000010011011010000100010001011111101110	10101110111001100000100000001010000100101101010100111111
01100101010110001001010011110000000100110001011111001110	11101110111001101000000000001010001000101101010100110111
01100111000110101111010011111010000100010001011111001110	01101110111001110000100000001010011100101101010111110111
01100110000010001111010011111010000100010001011101000110	01101010111001100000100000000000011100101101010111110110
00100101000110001111010011111010001100010001011111001110	01101110111001100001100000001010011100101101010110110101
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100101010110001011010011111010000100010001011111001110	11101110111001100000100000001010001100101101010110110111
01100111000110000111010111111010000100010000011111001110	01101110111100100000100000001010011100101001010111110111
01100110000110001000010011111010000100010001011111001110	00101110111001100000100000000010001100101101010101110111
01100111000110001111010011110010001100010001011111001110	01101110111001100001000000001010011100101101010111110111
01100100010111001101010011110010000100010001011111001110	11101110111011100000000000000010011100101101010100110111
01100100110110000110010011111110000000011001011111001110	10101110101000100100100100000010011100111101010110110111
00100100010110010101010011111010000100010001011110001100	11001110111000100000100000000011011100101101010000110101
01100110110100001011010011110110000011010001110101001110	11101010000001100100000000100010101100111101110111110111
01100111010110001111010011111010000100010011011111001110	11101110111001100000100000001010011100101111010111110111
01100111000110001110000001111010000100010001011110001110	00101110111001100000100000001010011100101101010011000111
01100101010110001000010011111010000100110011011111001110	10101110111001101000100000001010001100101111010100110111
01100111000110001111010011111010000100100001011111101110	01101110111001101000100000001010011100101100010111111111
01100100010110000100010011111010000100010001010111001110	10101110011000100000100000000010011100101101010100110111
01100100110110000101010011011110000110010001011111001110	11101110111000100100100000100010010100111101010100110111
01100100000110001100010011110110000001010001110111000110	00101110001001100100000000000010111100101101110100110110
01100101110111001111010011111010000100010001011111001110	11101110111011100000100000001010011100111101010110110111
01100110010110000111010011111010000100010101011111001110	11101110111000100010100000000010011100101101010111110111
01100101010100001001010111111010000100010001011111001110	11101110110101100000100000001010001100101101010100110111
01100100110110001010000011111010000100010001011111001110	10101110111001100000100000000010001100111101010110100111
01100100010110001001010011111010010100000001011111001111	11101110111001100000110010000010001100101100010100110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100010000110001111010011110010000100010001010111000110	01101110011001100000000000000010011100101101010111110010
01100101010010000000010111111010000100010001010111001110	10101110011100100000100000001000001100101101010100110111
01100101110110001001010011100010000100000001011111001110	11101110111001100000000000001010001100011100010100110111
00100101010110001000010010111010100100010001011111001110	10101111111001000000100000001010001100101101010100110101
01000111000110001111000011110110100100010001011110001110	01101111111001100100000000001010011100101101000011100111
01100111000110001111010001111010001100010001011111001110	01101110111001100001100000001010011100101101010111010111
01100100010110001001010011111010000100000001011111001110	11101110111001100000100000000010001100101100010100110111
01101111000110101111010011111010000100010001011111001100	01011110111001110000100000001010011100101101010111110111
01100111010100001111011001110110000000010101111101001110	11101010100001100110000001001010111100101101010111010111
01100111100110001111010011111010000100010001011111001100	01001110111001100000100000001010011100111101010111110111
01100000010110000111010011111010000100010001011110001110	11101110111000100000100000000010011100101101010010110011
00100100010110001000110011111010000100010000011111001110	10101110111001100000100000000010001100101001011100110101
01100110110011000111010111111110000100010001011111001110	11101110111110100100100000000000011100111101010111110111
01000111000110001111010011111010000100010001011101001110	01101010111001100000100000001010011100101101000111110111
01100111000110001111000011111010000100010001000111001110	01101100011001100000100000001010011100101101010111100111
01100111000110001111010011111010000110010001011111001110	01101110111001100000100000101010011100101101010111110111
11100111001110001111010011111010000100010001011111001110	01101110111001100000100000011010011101101101010111110111
01100111000110001111010011111010000100010011011111001110	01101110111001100000100000001010011100101111010111110111
01100100010110001001000011111010000100010101011111001110	11101110111001100010100000000010001100101101010100100111
01100101000110001111010011111010000100010001011010001110	01101110111001100000100000001010011100100101010010110111
01101101100110001101010011111010000100010001011111101110	01111110111001100000100000001010011100111101010100111111
01001111000110001111010011111010000100010001011111001111	01111110111001100000110000001010011100101101000111110111
01100100110110000111010111111010001100010001011111001110	11101110111100100001100000000010011100111101010110110111
01100111000110001111010011111010000110010001011111001110	01101110111001100000100000101010011100101101010111110111
01100100010110011001011011111010000100010001011111001110	11101110111001100000100001000011001100101101010100110111
01100111000110001111010011111110000110010001011111001110	01101110111001100100100000101010011100101101010111110111
01100100100110000111010011111010000100010001011111011110	01101110111000100000100000000110011100111101010110110111
01100111000110001111010011111010000100010001011110001110	01101110111001100000100000001010011100101101010011110111
01100100100110001111010011111010000100010001011111001110	01101110111001100000100000000010011100111101010110110111
01100100011010001011010001110010000001010001110111001110	11101110001001100000000000000000101101101101110110010111
01100100110010001000010011110110000111010001111100001110	10101010111001100100000000100000101100111101110000110111
01100101010110001100010011111010000000010101011111001110	10101110101001100010100000001010011100101101010100110111
01100100010110001000011011111010000101010000011111001110	10101110111001100000100001000010001100101001110100110111
01100111010100001111010011110110000011010001111111001010	11100110100001100100000000101010111100101101110111110111
11100111000110011111010011111010000100010001011111001110	01101110111001100000100000011011011100101101010111110111
01100111000110001011010001111010000100010001011111001110	01101110111001100000100000001010001100101101010111010111
01100111000110001111010011111010000110010001011111001110	01101110111001100000100000101010011100101101010111110111
01100100010110001111010011111010000100010001011011001110	11101110111001100000100000000010011100100101010110110111
01100011111000001111010011110010000011010001111111001110	11101110100001100000000000101000111101111101110111110011
01100111010110000111010011111010000100010001011111001110	11101110111000100000100000001010011100101101010111110111
00100011000110001011010011101010000100010001011111001110	01101110111001100000100000001010001100001101010111110001
01000100010110001001010011111010000110010001011110001110	11101110111001100000100000100010001100101101000000110111
01100111100000001101010011110110100011010011110011001010	01100111000001100100000000101000111100110111110101110111
01100100110110001001010011111010000100010001011111001110	11101110111001100000100000000010001100111101010100110111
01000011011100001001010001110110000100010001111111001110	11101110110001100100000000001010101101101101000101010011
01100111001110001011000011111010000100010001011111001110	01101110111001100000100000001010001101101101010111100111
01100100010110001001010011111010000100010001011111001010	11100110111001100000100000000010001100101101010100110111
01100100010110000111010011111010000100010001011111001110	11101110111000100000100000000010011100101101010110110111
01100111000100001101010011110010000100010001011111001010	01100110110001100000000000001010011100101101010101110111
01110110100110000101010010111010000100010001011111001110	01101110111000000000101000000010011100111101010101110111
01100111000110001111010011111010000100010001011101001110	01101010111001100000100000001010011100101101010111110111
01100111000110001111000011111010000100010001011111001110	01101110111001100000100000001010011100101101010111100111
11100100010110000101010011111010000100010011011111001110	11101110111000100000100000010010011100101111010100110111
01100100010110000111010011111010000100010001011111001110	11101110111000100000100000000010011100101101010110110111
01100110110110001011011011110010000100010001011111001110	11101110111001100000000001000010001100111101010111110111
01000111000110001111010011101010000100010001010111001110	01101110011001100000100000001010011100001101000111110111
00101110000110001111010011111010010100000001011111001110	01111110111001100000100010000010011100101100010111110101
01110111010110001111010111110110000000010001111101001110	11101010101101100100001000001010111100101101010111110111
00100101010110001101010011011010000100010001011111001110	11101110111001100000100000001010010100101101010100110101
01100101010110001011011011111010000100010001010111001110	11101110011001100000100001001010001100101101010110110111
11100101000110001101000011111010000100010001011111001110	01101110111001100000100000011010011100101101010100100111
01100111000010011111010011111010000100010001011111001110	01101110111001100000100000001001011100101101010111110111
01100100010110001101010011111010000100010101011111001110	11101110111001100010100000000010011100101101010100110111
01100100000110001011010011111010000100010000010110001110	01101110011001100000100000000010001100101001010010110111
01100101010111001011010011111000000100000001011111001110	11101110111011100000100000001010001000101100010110110111
01100100010110101001010011111010000100010001011111001110	11101110111001110000100000000010001100101101010100110111
11100101000110001111010011111010000100010001011111001110	01101110111001100000100000011010011100101101010110110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01100101010110101011010010111010000100010001011111001110	11101110111001010000100000001010001100101101010110110111
00100110110110001001010011111010000100110001011111001110	11101110111001101000100000000010001100111101010101110101
01100111100110001111010011111010000100010001011111001010	01100110111001100000100000001010011100111101010111110111
01100111000110001011010011111010000100110001011111001110	01101110111001101000100000001010001100101101010111110111
01100100110110001011010011111010000100010001011111001110	11101110111001100000100000000010001100111101010110110111
01100100010110001111010001111010000100010001011111001111	11101110111001100000110000000010011100101101010110010111
11100111000110001111010011011010000000010001001111001110	01101100101001100000100000011010010100101101010111110111
01000100110111001111010011111011000100010001111111001110	11101110111011100000100000000010111110111101000110110111
01100100110110000101010011111010000100010001011111001110	11101110111000100000100000000010011100111101010100110111
11100100010110101011010011111010000100010001011111001110	11101110111001110000100000010010001100101101010110110111
01100100100110000100010011111000000100010001001111000110	00101100111000100000100000000010011000111101010100110110
01100100010110000101010011111010000100010001011111001110	11101110111000100000100000000010011100101101010100110111
01100100010110001000010011111010000100010001011111001110	10101110111001100000100000000010001100101101010100110111
01100111000110001111010011011000000100000101011111001110	01101110111001100010100000001010010000101100010111110111
01100111000010001111010011111010000100011001011111001110	01101110111001100000100100001000011100101101010111110111
01100111000110001111000011111010000100010001011111001110	01101110111001100000100000001010011100101101010111100111
01100111000110001111010011111010000100010001011111000110	01101110111001100000100000001010011100101101010111110110
01100111000110001111010011111010000100000001010111001110	01101110011001100000100000001010011100101100010111110111
01100100010110000101010011101010000100011001011111001111	11101110111000100000110100000010011100001101010100110111
01100100010110001011010011111010000100010001011111001110	11101110111001100000100000000010001100101101010110110111
01100111000110001111010011111010000100110001011111001110	01101110111001101000100000001010011100101101010111110111
01100110000110001111011011111010000100010001001111000110	01101100111001100000100001000010011100101101010111110110
01100101010110001011010011111010000100010001011111001110	11101110111001100000100000001010001100101101010110110111
01100111000010001011010111111010000100010001011111001110	01101110111101100000100000001000001100101101010111110111
01100110110100001111010011100110000000010001110110001110	11101110000001100100000000000010111100011101010011110111
01000111000110001111010011111000000100011001111111001100	01001110111001100000100100001010111000101101000111110111
01000101010110001101010011111010000100010001011111001010	11100110111001100000100000001010011100101101000100110111
01100100001110001001011011111010000100010101011111001111	01101110111001100010110001000010001101101101010100110111
01100111010110001111010011110110000100011001110111000110	11101110011001100100000100001010111100101101010111110110
01100101110111001001010011111010000100010001001111001110	11101100111011100000100000001010001100111101010100110111
01100110100110001000010011111010000100010001011111001110	00101110111001100000100000000010001100111101010101110111
01000101110110000111010011111010000100010001001111001110	11101100111000100000100000001010011100111101000110110111
01100111000110001111010011111010000100010011011110001111	01101110111001100000110000001010011100101111010011110111
01100000000110001011010111111010000100010001001111001110	01101100111101100000100000000010001100101101010110110011
01100100010110100111010011111010000100010001001111001110	11101100111000110000100000000010011100101101010110110111
01100111010100001111000001010100000011010001110111001111	11101110000001100100010000101010110000101101110111000111
01100111000110001111010001111010000100010011011101101110	01101010111001100000100000001010011100101111010111011111
01100111000110001111010011111010000100010001011111000110	01101110111001100000100000001010011100101101010111110110
01100110000110001111010011111010001100010001011111001110	01101110111001100001100000000010011100101101010111110111
01100011001110001111010011111010000100010001001011001110	01101100111001100000100000001010011101100101010111110011
01100111000110001111010011111010000100010001111111001110	01101110111001100000100000001010111100101101010111110111
01100100010110001100010011111010000100010001011111001111	10101110111001100000110000000010011100101101010100110111
01100111000110001011010011111010010100010001011111001110	01101110111001100000100010001010001100101101010111110111
01100111000110001111010011111010000100010001011111000110	01101110111001100000100000001010011100101101010111110110
01100111000110001111010011111010000100010001011011001110	01101110111001100000100000001010011100100101010111110111
01100111000100001111010011111010000100010101011111001110	01101110110001100010100000001010011100101101010111110111
01100111000110001111010011111010000100010001011111001110	01101110111001100000100000001010011100101101010111110111
01101100010110001101010011111010000100010001011110001110	11111110111001100000100000000010011100101101010000110111
01100100010110001001010011111010000100010001011111001110	11101110111001100000100000000010001100101101010100110111
01100100010110000001010011111010010100010001011111011110	11101110111000100000100010000110001100101101010100110111
01100101100110000100010001011010000100000001010111001100	00001110011000100000100000001010010100111100010100010111
01100100010011001001010011111010000110010001111111001110	11101110111011100000100000100000101100101101010100110111
11100111100110001111000011110010000100010001011111001110	01101110111001100000000000011010011100111101010111100111
11100101010110000111010011111010000100010001011111001110	11101110111000100000100000011010011100101101010110110111
01110100010110001001011010111010010100010001011011011110	11101110111001000000101011000110001100100101010100110111
01100100100110001001010011111010000100010001011111001110	01101110111001100000100000000010001100111101010100110111
01100101000100011101010011100010000100010001011101001110	01101010110001100000000000001011011100001101010100110111
01100111000110000111010011101010000101010101011111001110	01101110111000100010100000001010011100001101110111110111
01100110110100001111010011110010000011010001111110001100	11001110100001100000000000100010111100111101110011110111
01100101010110000100010011111010000100010001011111001110	10101110111000100000100000001010011100101101010100110111
01100111000100011111110011111010000100010001011111001110	01101110110001100000100000001011011100101101011111110111
01111100010110001001010011111010000100000001011111001110	11111110111001100000101000000010001100101100010100110111
01100111000110001111010011110010000100010001011111001110	01101110111001100000000000001010011100101101010111110111
01000101100110001111011011111010000100011001011111000100	01001110111001100000100101001010011100111101000110110110
01100111010110001111010011111010000100010001010111001110	11101110011001100000100000001010011100101101010111110111
01100110000110000101010011011010000100010001001111001110	01101100111000100000100000000010010100101101010101110111
01100111000110001111010011111010000110000001011111001111	01101110111001100000110000101010011100101100010111110111
01100101010110001001010011111010000100010001011101000110	11101010111001100000100000001010001100101101010100110110
01100101000110000111010011111010000100010001011111001110	01101110111000100000100000001010011100101101010110110111
