time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
8.623363707913086,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,605744,4232,222,56,0,both,0,28,28,7,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.860442166915163,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,231088,2600,222,56,0,both,1,27,27,12,19,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.185624082805589,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,156660,2216,222,56,0,left,0,28,28,9,28,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.39419904188253,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,114348,1882,222,56,0,left,1,27,27,10,38,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.54413004196249,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,76284,1512,222,56,0,right,0,28,28,10,48,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.643952832790092,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,60516,1390,222,56,0,right,1,27,27,5,53,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.823992332909256,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,26616,1124,222,56,1,both,0,28,28,6,6,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.927795166848227,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,11412,826,222,56,1,both,1,27,27,9,15,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.97650449979119,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9916,752,222,56,1,left,0,28,28,9,24,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.022314833011478,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9808,738,222,56,1,left,1,27,27,3,27,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0680421248544,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,0,28,28,3,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.090422541834414,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,1,27,27,0,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.177957749925554,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,4240,598,222,56,2,both,0,28,28,8,8,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.250734124798328,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3100,522,222,56,2,both,1,27,27,8,16,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.289754582801834,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3076,516,222,56,2,left,0,28,28,1,17,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.330145499901846,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1492,456,222,56,2,left,1,27,27,3,20,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.368102457839996,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1324,444,222,56,2,right,0,28,28,2,22,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.406327249947935,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1224,434,222,56,2,right,1,27,27,2,24,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.475521999876946,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,632,394,222,56,3,both,0,28,28,7,7,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.542272832943127,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,both,1,27,27,4,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.558087999932468,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,left,0,28,28,0,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.599701499799266,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,left,1,27,27,3,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.615192874800414,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,0,28,28,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.630792666925117,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,1,27,27,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.700671374797821,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,0,28,28,4,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.730976791819558,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.746884249849245,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.76151333283633,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.777548125013709,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.793960666982457,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.823667582822964,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.852922499878332,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.867788166971877,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.882702499860898,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.898441582918167,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.913470916915685,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.915156957926229,unswap_cycle_summary,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,7.184568625176325,8,1885,1877,8,False,,,,,,,,,,,,,,,,,,,,,
12.916787332855165,rewiring,left,post_unswap,1.0011580840218812,1349,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,1.0011537501122802,2.130242833169177,,,,,,,,,,,,
14.045701749855652,rewiring,right,post_unswap,1.1287268330343068,1551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,1.128723124973476,2.130242833169177,,,,,,,,,,,,
14.045752333011478,cycle_progress,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0006,,224,0,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,,8,1885,1877,8,False,,,,,,,,,2.130242833169177,,,,,,,,,,,,
14.094278750009835,absorbing,,,,,,,L,1,0,1542,1645,4,4,8,12,0,0,0.021532083163037896,0.020275583025068045,0.04180766618810594,0.042458832962438464,344,680,4,4,False,False,False,False,344,4,False,512,0.0006,,344,0,total_elems,344,680,1,1,,,,0.0,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.13724850001745,absorbing,,,,,,,L,2,0,1542,1645,4,4,8,11,0,0,0.02124674990773201,0.01970799989067018,0.04095474979840219,0.04159712512046099,624,680,4,4,False,False,False,False,624,4,False,512,0.0006,,344,0,total_elems,624,680,1,1,,,,0.0,4,4,624,424,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.181576541857794,absorbing,,,,,,,R,2,1,1542,1645,4,4,8,12,0,0,0.021790375001728535,0.02069062483496964,0.042480999836698174,0.042954458855092525,1364,1036,4,4,False,False,False,False,1036,4,False,512,0.0006,,344,0,total_elems,1364,1036,1,1,,,,0.0,4,4,1036,480,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.226837957976386,absorbing,,,,,,,R,2,2,1542,1645,4,5,9,11,1,1,0.02175508299842477,0.02154737478122115,0.04330245777964592,0.04379520798102021,1780,1640,8,4,False,False,False,False,1640,4,False,512,0.0006,,344,0,total_elems,1780,1640,1,1,,,,0.0,4,4,1640,534,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.271746082929894,absorbing,,,,,,,L,3,2,1542,1645,5,5,10,10,1,2,0.02256954205222428,0.020431040786206722,0.043000582838431,0.04350416595116258,2300,2744,8,16,False,False,False,False,2300,8,False,512,0.0006,,344,0,total_elems,2300,2744,1,1,,,,0.0,8,4,2300,584,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.316271582851186,absorbing,,,,,,,L,4,2,1542,1645,5,5,10,11,0,2,0.02178183291107416,0.020763417007401586,0.04254524991847575,0.04304858297109604,3764,3788,16,16,False,False,False,False,3764,16,False,512,0.0006,,344,0,total_elems,3764,3788,1,1,,,,0.0,16,4,3764,678,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.362885957816616,absorbing,,,,,,,R,4,3,1542,1645,5,5,10,9,0,2,0.022481875028461218,0.02219987497664988,0.0446817500051111,0.04516700003296137,9872,6692,16,16,False,False,False,False,6692,16,False,512,0.0006,,344,0,total_elems,9872,6692,1,1,,,,0.0,16,4,6692,786,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.41666220780462,absorbing,,,,,,,R,4,4,1542,1645,5,6,11,10,1,3,0.025207250146195292,0.02623737510293722,0.051444625249132514,0.052017999812960625,18560,10340,64,16,False,False,False,False,10340,16,False,512,0.0006,,344,0,total_elems,18560,10340,1,1,,,,0.0,16,4,10340,892,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.474605541909114,absorbing,,,,,,,L,5,4,1542,1645,5,6,11,12,0,3,0.026270417030900717,0.029192166170105338,0.055462583201006055,0.05609366693533957,21248,21728,64,64,False,False,False,False,21248,64,False,512,0.0006,,344,0,total_elems,21248,21728,1,1,,,,0.0,64,4,21248,1102,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.545476916944608,absorbing,,,,,,,R,5,5,1542,1645,5,6,11,11,0,3,0.03799924999475479,0.03065750002861023,0.06865675002336502,0.06913029216229916,62012,31676,64,64,False,False,False,False,31676,64,False,512,0.0006,,344,0,total_elems,62012,31676,1,1,,,,0.0,64,4,31676,1300,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.624348957790062,absorbing,,,,,,,R,5,6,1542,1645,5,6,11,11,0,3,0.03837487497366965,0.0380679159425199,0.07644279091618955,0.07708066701889038,66296,43292,64,64,False,False,False,False,43292,64,False,512,0.0006,,344,0,total_elems,66296,43292,1,1,,,,0.0,64,4,43292,1474,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.705203874967992,absorbing,,,,,,,R,5,7,1542,1645,5,6,11,10,0,3,0.04263604199513793,0.035962624941021204,0.07859866693615913,0.07917283289134502,71384,46940,64,64,False,False,False,False,46940,64,False,512,0.0006,,344,0,total_elems,71384,46940,1,1,,,,0.0,64,4,46940,1570,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.788694916991517,absorbing,,,,,,,L,6,7,1542,1645,5,6,11,13,0,3,0.03883808292448521,0.042551874881610274,0.08138995780609548,0.08188700000755489,66392,89764,64,64,False,False,False,False,66392,64,False,512,0.0006,,344,0,total_elems,66392,89764,1,1,,,,0.0,64,4,66392,1768,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.888543041888624,absorbing,,,,,,,R,6,8,1542,1645,5,7,12,10,1,4,0.050598833011463284,0.04732929216697812,0.0979281251784414,0.09843358304351568,124088,92320,64,64,False,False,False,False,92320,64,False,512,0.0006,,344,0,total_elems,124088,92320,1,1,,,,0.0,64,4,92320,2046,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.022143416805193,absorbing,,,,,,,L,7,8,1542,1645,5,7,12,15,0,4,0.06031391699798405,0.07125841709785163,0.13157233409583569,0.13213633303530514,168448,224320,64,256,False,False,False,False,168448,64,False,512,0.0006,,344,0,total_elems,168448,224320,1,1,,,,0.0,64,4,168448,2556,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.242070082807913,absorbing,,,,,,,R,7,9,1542,1645,5,8,13,7,1,5,0.12695870804600418,0.09089629095979035,0.21785499900579453,0.21844733296893537,425920,285088,256,256,False,False,False,False,285088,256,False,512,0.0006,,344,0,total_elems,425920,285088,1,1,,,,0.0,256,4,285088,3120,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.620456457836553,absorbing,,,,,,,R,7,10,1542,1645,5,8,13,7,0,5,0.2483737920410931,0.12760062492452562,0.37597441696561873,0.3765840830747038,690016,403168,256,256,False,False,True,False,403168,256,False,512,0.0006,,344,0,total_elems,690016,403168,1,1,,,,0.0,256,4,403168,3696,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.16208133287728,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,696160,4400,222,56,0,both,0,28,28,4,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
