raw	permuted
10110010011100111000000111001101001110101100010011011110	01101110111001101000000000001010011100101101010111110111
10110010001100111000000111011101001010111100010010011110	01101110011001101000100000001110011100101101010111110001
10110010011100111000100111011101001110101101010011111010	01101110111001100000100010001011011110101101010111110111
10110010011100111000000101011101001110101100110001111010	01101110111000100000100000001010011110100101010111111111
10110010011100111000000111011101001110101100010001011010	01101110111001100000100000001010011100100101010111110111
11110010001100111000000111011101001110100101010010101010	01101010011001100000101010001010011010101101010111110101
10110010011100111000000011011101001110101100010011011010	01101110111001100000100000001010011100101001010111110111
10110110011100111000001111011101001100101100010011111000	01101100111011100000100000001000011110101111010111110111
10110010010100110000000111011101001110101100010010101010	01101110011001000000100000001010011010101101010110110111
10110010011100111001000111011100001110101101010011101010	01101110111001100000100010001010011010111101010111100111
00110010011100111000000111011101001110101100010011101010	01101110111001100000100000001010011010101101000111110111
10111010011100111000100111011101001110101100010011111010	01101110111001110000100000001011011110101101010111110111
10010010111100111010001111011001001110101100010011011110	11101110111001101000100000011010011100001111010111110110
10110010011100111000000111010101001110101100010011011010	01100110111001100000100000001010011100101101010111110111
10111010011100111000000111011101101100111100010001101010	01111110111001110000100000001100011010100101010111110111
10110010011110111100000111011101001110101100011010101010	01101110011001100010100001001010011010101101110111110111
10110010011100111000000111011001001110101100010011101010	01101110111001100000100000001010011010101101010111110110
10110010011100111000000111011101000110101100010011110010	01101110101001100000100000001010011110101100010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000101011101001110101100010011101010	01101110111000100000100000001010011010101101010111110111
10110010011100101000000111011101001110101100010010111010	01101110011001100000100000001010011110101101010111010111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010011100111000001111000111101110101100010011111011	01110110111001100000000000001010111110101111011111110111
11010010011100110000000111011101001110101100010011111010	01101110111001000000101000001010011110001101010111110111
10110010111100111000000111011101001110111100010011101010	01101110111001100000100000011110011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010111110111000000111011101001110111100010011001010	01101110111001100010100000011110011000101101010111110111
10110010011100111000000111011101001110101101010011101010	01101110111001100000100010001010011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111100000111011101001110101100010011111010	01101110111001100000100001001010011110101101010111110111
10110010011100111000000111011111001110100100010011111010	01101010111001100000100000001010011110101101011111110111
10110010011100111000000111011001001110101100010111111010	01101110111001100000100000101010011110101101010111110110
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10010010011100101010010011011101001110101100010011111010	11101110111101100000100000001010011110001001010111010111
10110001011000111000000111011101001110101100010011011010	01001110111001100000100100000010011100101101010111110111
10110010011100111000000111011101001110101100110011011010	01101110111001100000100000001010011100101101010111111111
10010010111100110000000111011101001110101100010001101010	01101110111001000000100000011010011010000101010111110111
10100000011100111000000111011101001110101100010011011011	01001110111001100000100000001010110100101101010111110111
10111010010100111000000101011101001110101100010011111010	01101110111000110000100000001010011110101101010110110111
10110010001100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110101
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000111011001001110100100010011111010	01101010111001100000100000001010011110101101010111110110
10100010011100101100000111011101001110101110010011011010	01101111111001100000100001001010010100101101010111010111
10110010011100101000001011011101001110101100010011011010	01101110111001100000100000001010011100101011010111010111
10110010011100101000000111011101001110101100010011101010	01101110111001100000100000001010011010101101010111010111
10110010011100111000000111011101001110101100010011101010	01101110111001100000100000001010011010101101010111110111
10110010111100111000000111011101001110101100010011011010	01101110111001100000100000011010011100101101010111110111
10110010011100111000010111011101001110101100010111011010	01101110111101100000100000101010011100101101010111110111
10100000011100111000000111111101001110101100010011001010	01001110111001100100100000001010010000101101010111110111
10110010011100111000000111011101001110111000010011111000	00101100111001100000100000001110011110101101010111110111
10110010011000111000000111111101101111101100010011010010	01111110111001100100100000000010011101101100010111110111
10110010011100111000000111011101001110111100010011111010	01101110111001100000100000001110011110101101010111110111
10110010011110111000000111011101001110101100010011011010	01101110111001100010100000001010011100101101010111110111
10110010011100111000000110011101001110101110010011111010	01101111111001100000100000001010001110101101010111110111
00110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101000111110111
10110010011100111100000111011101001110101100010011101010	01101110111001100000100001001010011010101101010111110111
10110011011100111000000111011101000110101110010001011010	01101111101001100000100100001010011100100101010111110111
10100010111100111000000110011101001110101100010010111010	01101110011001100000100000011010000110101101010111110111
10110010011100111000000111011101001110101100010011101010	01101110111001100000100000001010011010101101010111110111
10110010011100111000000110011100001110101111010011111010	01101111111001100000100010001010001110101101010111100111
10110010011100111000000001011101001110001100011011101010	01101110111000100000100000001010011010101001110101110111
10110010011100111000000111011101001110101100000010101010	01101110011001100000100000001010011010101101010011110111
10110010011100101000000111011101001010101110010011111000	01101101111001100000100000001010011110101101010111010011
00110010011100011000000111011101001110101100010011111010	01101110110001100000100000001010011110101101000111110111
10110010110100111000000111011101001111101100010011111011	01101110111001100000100000011010111111101101010110110111
10110010111100111000000111011101011110101100010110011010	01101110011001100001100000111010011100101101010111110111
10110010011100111000000111001101001110101100010011011010	01101110111001100000000000001010011100101101010111110111
10110010011100111000000111111101001110100100010011111110	01101010111001101100100000001010011110101101010111110111
10110000001110111000000111011101001110101100010010101010	01001110011001100010100000001010011010101101010111110101
10100000011100111000001111001101001100101100010011011010	01001110111001100000000000001000010100101111010111110111
10110010011100011000001111011101101110101100010010111010	01111110010001100000100000001010011110101111010111110111
10110010011100111000100111011001001110101100010010111000	01101100011001100000100000001011011110101101010111110110
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010011100111000000111011101001110101100010011110010	01101110111001100000100000001010011110101100010111110111
10110010011100110000001111011101001110101010010011011010	00101111111001000000100000001010011100101111010111110111
10110010010100111000000111011101001110101100010010111010	01101110011001100000100000001010011110101101010110110111
10110010011100101000001111011101001110101100010011011010	01101110111001100000100000001010011100101111010111010111
10110011011100111000000111011101001110101100010011011010	01101110111001100000100100001010011100101101010111110111
10110010011100111000000101011101001110101100010010111010	01101110011000100000100000001010011110101101010111110111
00110010000000111100000111011101001110101100010010111110	01101110011001101000100001000010011110101101000110110101
10110010011100111000000111011101001110111100010011011010	01101110111001100000100000001110011100101101010111110111
10110010011100111000000011011101001110100100010011011010	01101010111001100000100000001010011100101001010111110111
10110010011100111000000111011101001110101101110011011010	01101110111001100000100010001010011100101101010111111111
10110010011100111110000111011101001110001100010010101010	11101110011001100000100001001010011010101101010101110111
10110010011000111001000111011101001110101100000011011010	01101110111001100000100000000010011100111101010011110111
10110010011100111000000111001101001110101111010011111010	01101111111001100000000010001010011110101101010111110111
10110010011100111000000111001101001110111100010011111010	01101110111001100000000000001110011110101101010111110111
10110010011100111000000111011101001111101100010011011010	01101110111001100000100000001010011101101101010111110111
10110010111100111000000101011101101010101100010011101010	01111110111000100000100000011010011010101101010111110011
10110010011100111000000111011101001110101100010010110010	01101110011001100000100000001010011110101100010111110111
00110010011100111100100111011101001110101100010001111010	01101110111001100000100001001011011110100101000111110111
10110000010100111000000111011101001110101100010010111010	01001110011001100000100000001010011110101101010110110111
10110010011100111000000111011101001110101100011011011010	01101110111001100000100000001010011100101101110111110111
10100010011100111000100111011101001110101100010010111010	01101110011001100000100000001011010110101101010111110111
10110010011100111000000111011101001111101101010001011010	01101110111001100000100010001010011101100101010111110111
10110010001100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110101
10110010011100111000000110011101001110101100010011111010	01101110111001100000100000001010001110101101010111110111
10110010011100111000000111011001000110101100000001011010	01101110101001100000100000001010011100100101010011110110
10110010011100111001001111011101001110101100010011101110	01101110111001101000100000001010011010111111010111110111
10110010001100111000000111011101001010101100010010111000	01101100011001100000100000001010011110101101010111110001
00110010011100111010000111011101001110101000010011111010	10101110111001100000100000001010011110101101000111110111
10110110011100111000100111011101001110101100000011011010	01101110111011100000100000001011011100101101010011110111
10110010011110111000000111011101001110101100000010011010	01101110011001100010100000001010011100101101010011110111
10110011011100110000000111011101001110101100010011011010	01101110111001000000100100001010011100101101010111110111
10110010011100111010000111011101001010101100010011101010	11101110111001100000100000001010011010101101010111110011
10111010011100111000000111011101001110101100010011101010	01101110111001110000100000001010011010101101010111110111
10110010011100111000000111011101001110101000010011101010	00101110111001100000100000001010011010101101010111110111
11110010011100011000000111011101011110101100011011111010	01101110110001100001101000001010011110101101110111110111
10110010011100011000000111011111001110101100010011111110	01101110110001101000100000001010011110101101011111110111
10110010011100111100000111011111001110101100010011111010	01101110111001100000100001001010011110101101011111110111
10110010011100111000000101011111001110101100010011101010	01101110111000100000100000001010011010101101011111110111
10110010011100111000000111011101001110101100010011111011	01101110111001100000100000001010111110101101010111110111
10110010001000111000000111011100001110101100010011011000	01101100111001100000100000000010011100101101010111100101
10110010011100111000000111011101001110100100110011101010	01101010111001100000100000001010011010101101010111111111
10010010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100001101010111110111
10110010011100111000000111011001001110101100010011101000	01101100111001100000100000001010011010101101010111110110
10110010011100111000000111111101000110101100110011111010	01101110101001100100100000001010011110101101010111111111
10110011011100111000000111011101001110101100010010111010	01101110011001100000100100001010011110101101010111110111
11110010011100111000000111011101001110101100000011011010	01101110111001100000101000001010011100101101010011110111
10110010011101111000100111011111001110101101010010111010	01101110011001100000110010001011011110101101011111110111
10110010011100111000001111011001001110101100010011111010	01101110111001100000100000001010011110101111010111110110
10110010011100111000000111111101101110101100010011101010	01111110111001100100100000001010011010101101010111110111
10010010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110001101010111110111
10110010010100011000001111011101001110101100110011011010	01101110110001100000100000001010011100101111010110111111
10110010011000111100000111011101001110101100011011011010	01101110111001100000100001000010011100101101110111110111
10110010011100111100000111011101001110111100010011111010	01101110111001100000100001001110011110101101010111110111
10110010011100111000000111011101001110001100010011111010	01101110111001100000100000001010011110101101010101110111
10110000011100111000001111010101001110101100010011011000	01000100111001100000100000001010011100101111010111110111
10110010011100111000100111011101001110101100010011101010	01101110111001100000100000001011011010101101010111110111
10110000011100111000000111011101001110101100010010011010	01001110011001100000100000001010011100101101010111110111
10111010011100111000000111011101001110101100000001011000	01101100111001110000100000001010011100100101010011110111
10110010011100111000000111011101001110101110010011011010	01101111111001100000100000001010011100101101010111110111
10110010011000111000000111000101001110101100010010101010	01100110011001100000000000000010011010101101010111110111
10010010011100111000000111011101001111101100010011011010	01101110111001100000100000001010011101001101010111110111
10110010110100111000000111011101001010001110010011111010	01101111111001100000100000011010011110101101010100110011
00110010011000011000000111011100001110101100000011011010	01101110110001100000100000000010011100101101000011100111
10110010011100111000000111011101001111101100010011011010	01101110111001100000100000001010011101101101010111110111
10110010011101111000000111011101001110101100010011101110	01101110111001101000110000001010011010101101010111110111
10110010011100111000000111011101101110101100010011101010	01111110111001100000100000001010011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
11110010011100111000000111011101001110101100010011101010	01101110111001100000101000001010011010101101010111110111
10110010011100101000100111011101011110101100010011111010	01101110111001100001100000001011011110101101010111010111
10110010011101111000000111011101001110101100010001101010	01101110111001100000110000001010011010100101010111110111
10110010011100111000000111111101011100101000011011101010	00101110111001100101100000001000011010101101110111110111
10110010011100111000000111010101001110101100010011110010	01100110111001100000100000001010011110101100010111110111
10110010011000111000000111010101001110101100010110011010	01100110011001100000100000100010011100101101010111110111
10010010011100111010000111011101001110101100010110101010	11101110011001100000100000101010011010001101010111110111
10110010011100111000000111010101001110101100010011011010	01100110111001100000100000001010011100101101010111110111
10010010011100111000010111011101001110101100010001101010	01101110111101100000100000001010011010000101010111110111
10110010011100111000001111011101001110101100000011011010	01101110111001100000100000001010011100101111010011110111
10110010011100111000000011010101001110101100010011011010	01100110111001100000100000001010011100101001010111110111
10110010011100111000000111011101001110101110010010101110	01101111011001101000100000001010011010101101010111110111
10110010111100111000000111011101001110101100010011011000	01101100111001100000100000011010011100101101010111110111
10110110011100111000000111011111001110101100010011111000	01101100111011100000100000001010011110101101011111110111
10110010111100111010000111011101001110101110010010111010	11101111011001100000100000011010011110101101010111110111
10110010011100111000000111011101001010101100010011101010	01101110111001100000100000001010011010101101010111110011
10110010011100111000000111011101011110101100010111011010	01101110111001100001100000101010011100101101010111110111
10110010011100111000000111001101001110101100010011011010	01101110111001100000000000001010011100101101010111110111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010011100111000000110011101001110101000010011011010	00101110111001100000100000001010001100101101010111110111
10110010011100111100000111011101001110101100010011101010	01101110111001100000100001001010011010101101010111110111
10110010011100011000000111011101001110101100010011111010	01101110110001100000100000001010011110101101010111110111
10111010011100110000000111011101001110101100010100101010	01101110011001010000100000101010011010100101010111110111
10110010011100111000000111011101001110100100010011111010	01101010111001100000100000001010011110101101010111110111
10010010011100111100000111011101001110111100010111011010	01101110111001100000100001101110011100001101010111110111
10110010011100111000000111011101001110101100000011101010	01101110111001100000100000001010011010101101010011110111
10100010011100111000000111011101001110101100010111101010	01101110111001100000100000101010010010101101010111110111
10110010011100111000000111011101001010101100010011111010	01101110111001100000100000001010011110101101010111110011
10100010011000111000000111010101001110111100010011011010	01100110111001100000100000000110010100101101010111110111
10110010011001111001000111011101001111101100011011101010	01101110111001100000110000000010011011111101110111110111
10110000011100111000000111011101001111101100010011001010	01001110111001100000100000001010011001101101010111110111
10110010011100011100100111011111001110100100011011110010	01101010110001100000100001001011011110101100111111110111
11110010011100111000000111011101001010101100010011111010	01101110111001100000101000001010011110101101010111110011
10110010011100111000001111110101001110101100010011011010	01100110111001100100100000001010011100101111010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000111011101101110101100010010101010	01111110011001100000100000001010011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10111110011100111100000101011101001110101100010011101011	01101110111010110000100001001010111010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110000011110111000010111011101001110101100010011011000	01001100111101100010100000001010011100101101010111110111
10110010011100111000010111011101001010101100010011011010	01101110111101100000100000001010011100101101010111110011
10110010001100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110101
10110010011000111000000110011101001110101100010011010010	01101110111001100000100000000010001100101100010111110111
10110011011100110000010111011101001110001100010011111010	01101110111101000000100100001010011110101101010101110111
10110010011100111000000111001101001110101110110010111010	01101111011001100000000000001010011110101101010111111111
10110010011100111010010111011101101110101100010011111010	11111110111101100000100000001010011110101101010111110111
00110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101000111110111
10110010011100111000000111011101001110101101010011000010	01101110111001100000100010001010011000101100010111110111
10110010011100111100000111011101001110101100010011101010	01101110111001100000100001001010011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011000111000000111011101101110101100010011111010	01111110111001100000100000000010011110101101010111110111
10110010011100111000000111011101000110101100010011011010	01101110101001100000100000001010011100101101010111110111
10110010011101111000000111111101001110001100010011001010	01101110111001100100110000001010011000101101010101110111
10110010011110111000000101001101001100101100010111011110	01101110111000101010000000101000011100101101010111110111
10110010011100111000010111011101001110101100010011011010	01101110111101100000100000001010011100101101010111110111
10110010011100111000000111011101101110101100010011111000	01111100111001100000100000001010011110101101010111110111
10110010011100111000000111011101001110101100010001111010	01101110111001100000100000001010011110100101010111110111
11110010011100111000000111011101001110101100000011101000	01101100111001100000101000001010011010101101010011110111
10111010011100111000000111011100001110101100010011011010	01101110111001110000100000001010011100101101010111100111
00110010011100111000000111011101001010101100010011111010	01101110111001100000100000001010011110101101000111110011
10110010011100111000000111011101001010101100010011111010	01101110111001100000100000001010011110101101010111110011
10110010011100111000000111010101001110101101010010111010	01100110011001100000100010001010011110101101010111110111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
00110010011100111000000100011101101110100100010011111010	01111010111000100000100000001010001110101101000111110111
10110010011110111000000111011101001110001100010011011010	01101110111001100010100000001010011100101101010101110111
10110010011100111000000111011100001110101100010011111010	01101110111001100000100000001010011110101101010111100111
10010010011100110000000111001101001110101100010000111010	01101110011001000000000000001010011110000101010111110111
10010010010100111000000001011101001110101100010001011010	01101110111000100000100000001010011100000001010110110111
10110010011100101000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111010111
10110010011100111000000111011101011110101100010011111010	01101110111001100001100000001010011110101101010111110111
10110010011100110000000111011101001110101100010011011011	01101110111001000000100000001010111100101101010111110111
10110010011100111000000111011100001110101100010011011010	01101110111001100000100000001010011100101101010111100111
10010010011100111000000111011101011110101100010011101010	01101110111001100001100000001010011010001101010111110111
10110010011100101000000011011101001110101100010011011010	01101110111001100000100000001010011100101001010111010111
10110010001100111000000111011101001110101100110011011010	01101110111001100000100000001010011100101101010111111101
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000001111011101001110101100010011011010	01101110111001100000100000001010011100101111010111110111
10110010011100111000000111011101001110100100010011111010	01101010111001100000100000001010011110101101010111110111
00110010011100101001000111011101001110101100010011011010	01101110111001100000100000001010011100111101000111010111
10110110011100111100000111011101001110101100010010111010	01101110011011100000100001001010011110101101010111110111
10110011011100111000000111011101001110101100010011011110	01101110111001101000100100001010011100101101010111110111
10110010011101111000000111011101001110101100010111111010	01101110111001100000110000101010011110101101010111110111
10110010011100101000000111011101001110101000010011111010	00101110111001100000100000001010011110101101010111010111
00100110011100111000000110010101011110100110010011011010	01100011111011100001100000001010000100101101000111110111
10110010011100111000000111011101001110101100010011101011	01101110111001100000100000001010111010101101010111110111
10110010010100111000000111011111001111101110010010101110	01101111011001101000100000001010011011101101011110110111
10110010011100111100000111011101001110101100010011011010	01101110111001100000100001001010011100101101010111110111
10110010011100011000000110011101001110101100010011111010	01101110110001100000100000001010001110101101010111110111
10110010011100111010000111011101001110101100010011111010	11101110111001100000100000001010011110101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000110011101001110101100010011111010	01101110111001100000100000001010001110101101010111110111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010011100111100000111011101001110101100010010111010	01101110011001100000100001001010011110101101010111110111
10110011011100101000000111011101000110101100010011011010	01101110101001100000100100001010011100101101010111010111
10110010011100111000000111011101001110101110110010111010	01101111011001100000100000001010011110101101010111111111
10110010011100011000000111011100011110101100010011011010	01101110110001100001100000001010011100101101010111100111
10110010011100111000000111011001001110101100010011010010	01101110111001100000100000001010011100101100010111110110
10110110011100111000000111011101001110101100010011101010	01101110111011100000100000001010011010101101010111110111
10110000011100111000000111011101000110101100000001011010	01001110101001100000100000001010011100100101010011110111
10110010011101111100000111011101001110101000010011111011	00101110111001100000110001001010111110101101010111110111
10110010011100111010000111011101011110101100010011101010	11101110111001100001100000001010011010101101010111110111
10110010011100111000000111011101001110101100010011011010	01101110111001100000100000001010011100101101010111110111
10110010011100111000000111011101001110101100010011111010	01101110111001100000100000001010011110101101010111110111
10110010011100111000000111011101001110101100010010011010	01101110011001100000100000001010011100101101010111110111
10110010011100111000000111011101001110101100010010101010	01101110011001100000100000001010011010101101010111110111
10110010011100111000000111001101001110101100010011101010	01101110111001100000000000001010011010101101010111110111
10110010011100111000000111111101001110101100010010111010	01101110011001100100100000001010011110101101010111110111
10110011011100111000000011011101001100101100010010101010	01101110011001100000100100001000011010101001010111110111
10110010011100111000000111011101001110101100010011101010	01101110111001100000100000001010011010101101010111110111
10110010011110111000000111011101001110101100010011011010	01101110111001100010100000001010011100101101010111110111
10110010011100111000000111011101001110101101000011111010	01101110111001100000100010001010011110101101010011110111
11110010011100111000000111011101001110100100010010111011	01101010011001100000101000001010111110101101010111110111
