raw	permuted
10011011110100001001011101101000101011100100111001001110	11100110111101100000100000001010011100101101000111110111
10011011110110001001011101100100101011100100111000001110	11101110111001100000100000001010011100101101010111110110
10011011110110001101011111101100101011000100011000001110	01101110111001100010010000001010011100101101010111110111
10011011110110001101011101101100101011000100111000001110	01101110111001100010100000001010011100101101010111110111
10011011111110001001011101101100101011000110111000001110	01101110111001100001100000001010011100101101010111111111
10011011110110001001011100101100101011000100111101001110	01101110111101100100100000000010011100101101010111110111
10001011110110101001011101110100101001000100111000001010	01101110111010100000100000001010011100101101110111010010
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101001001100111010001110	01101110111001110000100000001011011100101101010111010111
10011011110110001001011101101100101011000101111000001110	01101110111001100000100001001010011100101101010111110111
10011011110110001001011101101100111011100100111000001110	11101110111001100000100000001110011100101101010111110111
10011011110110001001011101101100101011000100101000000100	01101110111001100000100000001000011000100101010111110111
10011011110110001101011101001100101011000100111000001110	01101110110001100010100000001010011100101101010111110111
10011001110110001001011101101110101011000100111000001110	01101110111001100000100010001010011100101101010111100111
10011011110110001001011101101100101011000100111000101110	01111110111001100000100000001010011100101101010111110111
10011011010110001001011101001100101011000100111000011010	01101110110001100000100000001010011110101101010101110011
10011111100111001001010111101100101011000100111000000110	00101110111001100000110000001010111000101101011110110111
10011011110110001001011101101100101011000100110000001111	01101110011001100000100000001010011101101101010111110111
10011111110110001001011101101100101011000100111100001110	01101110111001100100100000001010011100101101011111110111
10011011110100001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101000111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110100001111001101101100101011000100111000101110	01111110111001100010100100001010011100101100000111110111
10011011110110001001011101101100101001001100110000001110	01101110011001110000100000001010011100101101010111010111
10011011111111001001011101101000101011000100111000001110	01100110111001100001100000001010111100101101010111110111
10011011110110001001011101101100101011000100111000000110	01101110111001100000100000001010011000101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001011011001101100101010000100111000001110	01001110111001000000100100001010011100101101010111110111
10111011110110001001011101001100101011000100111010001110	01101110110001100000100000011011011100101101010111110111
00011011110111001001011101101100101011100100111000001110	11101110111001100000100000001010111100101101010111110101
10010111110110001001011101111000101011000100111000001111	01100110111011100000100000001010001101101101011111110111
10011011110110001001011101101100101010000100111000001110	01101110111001000000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001111	01101110111001100000100000001010011101101101010111110111
10011001110010001001011101101101001011000100111000001110	01101111101001100000100000001010011100101001010111100111
10011011110110001001011101101100101011000100111000011111	01101110111001100000100000001010011111101101010111110111
11011111110110001001011101100100101011000110111000001110	01101110111001100000101000001010011100101101011111111110
10011011110111001001011101101100101011000100110000001110	01101110011001100000100000001010111100101101010111110111
10011011110010001001011101101100101011000100111000001110	01101110101001100000100000001010011100101101010111110111
10011011110110011001011101101101101011000100111000101110	01111111111001100000100000101010011100101101010111110111
10011011110010001001011101101110101011001100111000001110	01101110101001110000100010001010011100101101010111110111
10011011110110001011011101101100101011000100111000001110	01101110111001100000100100001010011100101101010111110111
10011011110100001001011101101100101011010100111010001110	01101110111001100000100000001011011100111101000111110111
10111011110110001001011101101100101001000100111000001110	01101110111001100000100000011010011100101101010111010111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011100110001001011101100100101011000100111000001110	00101110111001100000100000001010011100101101010111110110
10011011110110001001011101101100101001000100111000001111	01101110111001100000100000001010011101101101010111010111
10011011110110001001011101101100101011000100111000000110	01101110111001100000100000001010011000101101010111110111
10011011110110001001001101101100101011000100111000001110	01101110111001100000100000001010011100101100010111110111
10011011100110001001011101101100101011000100101000011110	00101110111001100000100000001010011110100101010111110111
10011011110110001001011101101100101110000100111000001110	01101110111001000000100000001010011100101111010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110100001001011101101100101011000100101000001110	01101110111001100000100000001010011100100101000111110111
00011011100110001001011101101100101011000110111000001110	00101110111001100000100000001010011100101101010111111101
10011011110100001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101000111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001010101101100101011000100111000001110	01101110111001100000100000001010011100101101010110110111
10010111110110001001011101101000100011000100111000001100	01100010111001100000100000001000001100101101011111110111
10011011110110001001011101100100001011000100111000001110	01101110111001100000100000001010011100101001010111110110
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110011001011001101100101101000101011000001110	01001110111001100000000001101010011100101111010111010111
10011011110110001001011101101100101011000000111000001110	01101110111001100000100000001010011100101101010011110111
10010011110111001001011101101110001011000101111000001110	01101110111001100000100011001010101100101001010111110111
10011011110110001001011101101100111011000100111000001110	01101110111001100000100000001110011100101101010111110111
10011011110110001001011101101100101011000110111000001110	01101110111001100000100000001010011100101101010111111111
10011011110110001001011101101100101011000110111000011110	01101110111001100000100000001010011110101101010111111111
10011011110110001001011101101100101011010100111000001110	01101110111001100000100000001010011100111101010111110111
10011011110110001001011101101100101011100100111000001110	11101110111001100000100000001010011100101101010111110111
10010011110110001001011101101100101011000100111010001010	01101110111001100000100000001011001100101101010111110011
10011011110110001001011101101100101011001100111100001110	01101110111001110100100000001010011100101101010111110111
10011011100110001001011101101100101011000100111010001110	00101110111001100000100000001011011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110000001011111101100101011000100011000001110	01101110111001100000010000001010011100001101010111110111
10011011110111000001011101101100101011000100111000101110	01111110111001100000100000001010111100001101010111110111
10011011110110001011011101111100100011000110111000001100	01101010111011100000100100001000011100101101010111111111
10011011110110001000011101101100101001000100111000001110	01101110111001100000100000001010010100101101010111010111
10011011110110001001011101101100101011000110111000001110	01101110111001100000100000001010011100101101010111111111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
00011011110000001001011101101100101011000100111000001110	01101110101001100000100000001010011100101101000111110101
10011011100110101001011101101100101011000100011000001110	00101110111001100000000000001010011100101101110111110111
10011011110110001001011101100100101011000100111100001110	01101110111001100100100000001010011100101101010111110110
10011011110110001000011101101110101001000100111100001110	01101110111001100100100010001010010100101101010111010111
10011011110110001000001111101100101010000000111000001100	01101110111001000000110000001000010100101100010011110111
10011011110110001001111101101100001011000100111000001110	01101110111001101000100000001010011100101001010111110111
10011011110100001001011001101100101011001100111000001110	01001110111001110000100000001010011100101101000111110111
10011011110100001000011100101100101011000100111000001110	01101110111001100000100000000010010100101101000111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001010101101100101011000100111000001110	01101110111001100000100000001010011100101101010110110111
10011011110110001001011101101100101011000110011000001110	01101110111001100000000000001010011100101101010111111111
10011011110110001001111101101100111011001100111000001110	01101110111001111000100000001110011100101101010111110111
10001111110110001001011101101100101011000100111000001110	01101110111000100000100000001010011100101101011111110111
10011011110110001001011101111100101011000100111000001110	01101110111011100000100000001010011100101101010111110111
10011011110110001001011101101100101011010100111000001110	01101110111001100000100000001010011100111101010111110111
10011011110110001000011101101100101011001100111000001110	01101110111001110000100000001010010100101101010111110111
11011111110110001001011101101100101011000100111000001110	01101110111001100000101000001010011100101101011111110111
10011111110110001001010101101100101011000100111000001111	01101110111001100000100000001010011101101101011110110111
10011011110110001001011101101100101011000100111000101110	01111110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011010100111000000110	01101110111001100000100000001010011000111101010111110111
10011011110110001001011101101101101011000100111000011101	01101111111001100000100000001000011111101101010111110111
10011011110010001001011101101100101011000110111000001110	01101110101001100000100000001010011100101101010111111111
10011011110110001001011101101100111011000100111000001110	01101110111001100000100000001110011100101101010111110111
00011011110110001001011100101000111001000100111000001110	01100110111001100000100000000110011100101101010111010101
10011011111110001001011101100100101011000100111000001110	01101110111001100001100000001010011100101101010111110110
10011010110110001001011101110100101011000100111000001110	01101100111011100000100000001010011100101101010111110110
10011011010110001001011101101100101011000100110000001110	01101110011001100000100000001010011100101101010101110111
10011010110110001001011111101110101011000100110000001110	01101100011001100000110010001010011100101101010111110111
10011011110110001001011101101100101011000110111000001110	01101110111001100000100000001010011100101101010111111111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011001101100101001000100111000001110	01001110111001100000100000001010011100101101010111010111
10010011110110001001011001101100100011100000111000101110	11011010111001100000100000001010001100101101010011110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10010011100110001001011101101100001011000100011000001110	00101110111001100000000000001010001100101001010111110111
10011011100110001001011101101100101011000100111000001110	00101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000011110	01101110111001100000100000001010011110101101010111110111
10011011110110001001011111101100101001000100111000011110	01101110111001100000110000001010011110101101010111010111
11011011110110001001011101101100101011000100111000000100	01101110111001100000101000001000011000101101010111110111
10011011010010001001011101101100101011000100111100001110	01101110101001100100100000001010011100101101010101110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100001011000100111000001110	01101110111001100000100000001010011100101001010111110111
10011010110110001001011101001100101011000110111000001110	01101100110001100000100000001010011100101101010111111111
10011011110110001001011101101100100011000000111000001110	01101010111001100000100000001010011100101101010011110111
10011011110100001001011101101100101111000100111000001110	01101110111001100000100000001010011100101111000111110111
10011011111110001001011101101100111011000100111000001110	01101110111001100001100000001110011100101101010111110111
10011011110100001001011101001100101011000100111000001110	01101110110001100000100000001010011100101101000111110111
10011011110110001001011101111100101011000100111000001010	01101110111011100000100000001010011100101101010111110011
10001011110110001001011101101100101111000100111010001110	01101110111000100000100000001011011100101111010111110111
10011011110110001001011101001100101011000100111000001110	01101110110001100000100000001010011100101101010111110111
10011011110110001001011101101100001011000100111000001110	01101110111001100000100000001010011100101001010111110111
10110011110110001001011101101110101011000100111000001110	01101110111001100000100010011010001100101101010111110111
10011011110110001001110101101100101011000100111000001110	01101110111001101000100000001010011100101101010110110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011010110110001001011101101110101011000100111000001110	01101100111001100000100010001010011100101101010111110111
10011111100110001001011101001100101011000100111000101110	00111110110001100000100000001010011100101101011111110111
10011111110010011001011101101100101011000100111000001110	01101110101001100000100000101010011100101101011111110111
10010011110110001001011101101100100011000100111000001110	01101010111001100000100000001010001100101101010111110111
10011011110110001001011101101100101001000100111000001110	01101110111001100000100000001010011100101101010111010111
10011011110110001001011101101100101011001101111000001110	01101110111001110000100001001010011100101101010111110111
10011011110110001001011101101100101111000100111000001110	01101110111001100000100000001010011100101111010111110111
10011011110100001001011101101100101111000100111000001110	01101110111001100000100000001010011100101111000111110111
11011011110110001001011101101100101011000100101000001110	01101110111001100000101000001010011100100101010111110111
10111011110110001001001101101100101011000100111000001110	01101110111001100000100000011010011100101100010111110111
10011011110110001001010101101100100011000100110000001110	01101010011001100000100000001010011100101101010110110111
10011011110110001001011101101100101011001100111000001110	01101110111001110000100000001010011100101101010111110111
10011011110110001001011101101101101011000100111000001110	01101111111001100000100000001010011100101101010111110111
10011011110010001001011101101100101011000100111000001110	01101110101001100000100000001010011100101101010111110111
10011011110110001001011101101100101011100100111000001110	11101110111001100000100000001010011100101101010111110111
10011011110110001001011101100100101011000101111000001110	01101110111001100000100001001010011100101101010111110110
10011011110110001001011101101100101011000100111000000110	01101110111001100000100000001010011000101101010111110111
10011011110110001001011101101100101011000100111000001010	01101110111001100000100000001010011100101101010111110011
10010011110110001001011101101000101001000100111000000110	01100110111001100000100000001010001000101101010111010111
10011011110110000011011101101100101011000100111010001110	01101110111001100000100100001011011100001101010111110111
10011011010110001001010101101100101010000100111000001110	01101110111001000000100000001010011100101101010100110111
10011011110110001001011101100100101011000101111000011110	01101110111001100000100001001010011110101101010111110110
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
11011011110110001001011101111100101111000100111000000110	01101110111011100000101000001010011000101111010111110111
10011011110110001001011101001100101011000100111000011110	01101110110001100000100000001010011110101101010111110111
10011011110110001001011101101100101111010100111000011110	01101110111001100000100000001010011110111111010111110111
10011011110110001001011101101000101011000100110000001110	01100110011001100000100000001010011100101101010111110111
10011011110110001001010101101000101011100100111000001110	11100110111001100000100000001010011100101101010110110111
10011011110110001001011101101100101011000100111010001110	01101110111001100000100000001011011100101101010111110111
10011011010110011001011101101100101011000100101000001110	01101110111001100000100000101010011100100101010101110111
10011011110110001001011101101000101010000100111000001110	01100110111001000000100000001010011100101101010111110111
11011011010110001001011101100100101011000101111000001110	01101110111001100000101001001010011100101101010101110110
11011011110110001001011101101100101011000100111000001110	01101110111001100000101000001010011100101101010111110111
10011011110110001000011001101101101011000000111000001110	01001111111001100000100000001010010100101101010011110111
10010011110110001001011101101100111011000110111000001010	01101110111001100000100000001110001100101101010111111011
10011011110110001001011101101100100011000100111000001110	01101010111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011101110001101001101101100100011100100111100001100	10101010111001100111100000001000011100101100010111110111
10011010110110101001011101101100101011000101111000111110	01111100111001100000100001001010011110101101110111110111
10011011110110101001011101101101101011000100111000001110	01101111111001100000100000001010011100101101110111110111
10011011110110001001011101100100101011000100110001001110	01101110011101100000100000001010011100101101010111110110
10011010110110001001011100101100111011000100111000001100	01101100111001100000100000000100011100101101010111110111
10011011110010001001011101101100100011000100111000001110	01101010101001100000100000001010011100101101010111110111
10010011110110011001011101101100101011000100111000001100	01101110111001100000100000101000001100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110101001011111101100101111000100111000001110	01101110111001100000110000001010011100101111110111110111
10111011100110101001011101101110101011000100111000001110	00101110111001100000100010011010011100101101110111110111
10010011110110001001011101101100101011010100111000001110	01101110111001100000100000001010001100111101010111110111
10011001010110001001011101101101101011000100111000001110	01101111111001100000100000001010011100101101010101100111
10011011110110001001011101101100101011000100111000001100	01101110111001100000100000001000011100101101010111110111
10011111110110001001011101101100101011000100011000001110	01101110111001100000000000001010011100101101011111110111
10011011110110001001011101101100111011000000111000001110	01101110111001100000100000001110011100101101010011110111
11011011110100001001011101101100101011000100111010001110	01101110111001100000101000001011011100101101000111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001011011101101100111011000101111000001110	01101110111001100000100101001110011100101101010111110111
10011011110110001001011100101100101011100110011000001110	11101110111001100000000000000010011100101101010111111111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110000001011101101100100011000100111000001110	01101010111001100000100000001010011100001101010111110111
10010011110110001001011101101100101011000100111000001110	01101110111001100000100000001010001100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110111011001011101101100101011100100111000001110	11101110111001100000100000101010111100101101010111110111
10011011110110001001011101101100101011001100111000000110	01101110111001110000100000001010011000101101010111110111
10001011110110001001011101101100101011000100111000001100	01101110111000100000100000001000011100101101010111110111
10011011110110001001011101101000101011000100111001001110	01100110111101100000100000001010011100101101010111110111
10011011100110001001011101101100101011000100111000001110	00101110111001100000100000001010011100101101010111110111
11011011110110001001011101101100101011000100011000001110	01101110111001100000001000001010011100101101010111110111
10011111100110001001011101101100101001000110101010001110	00101110111001100000100000001011011100100101011111011111
10011011110110001001011101101000101011000100011000000110	01100110111001100000000000001010011000101101010111110111
10011011110110001001011101111100101011000100111000001110	01101110111011100000100000001010011100101101010111110111
10011011010110001001011101101100101001000000111010001110	01101110111001100000100000001011011100101101010001010111
00011011110110001001011101101100101011000101111000001100	01101110111001100000100001001000011100101101010111110101
10011011110111011001011101101100101011000100111000001110	01101110111001100000100000101010111100101101010111110111
10011011100110001001011101101101101011000100111000001110	00101111111001100000100000001010011100101101010111110111
10011011100110011001011101101101101111000100111000001010	00101111111001100000100000101010011100101111010111110011
10001011110110001001011101101100101011000100111000001110	01101110111000100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100110000001110	01101110011001100000100000001010011100101101010111110111
10111011110110001001010101101100001011000100111000001110	01101110111001100000100000011010011100101001010110110111
10011011110010001001011101101100101011001100111000001110	01101110101001110000100000001010011100101101010111110111
11011011110111000001011101101100101011000100111001001110	01101110111101100000101000001010111100001101010111110111
10011011110110001011011101101101101011000100110100001110	01101111011001100100100100001010011100101101010111110111
11011011110010001001001101101100101011000100111001001110	01101110101101100000101000001010011100101100010111110111
10011010110110001001011101101100101011000100111000001110	01101100111001100000100000001010011100101101010111110111
10011011110110000001011101101101101011000101101000001110	01101111111001100000100001001010011100000101010111110111
10011011110110001001011101101100001011000100111000001110	01101110111001100000100000001010011100101001010111110111
10011011110110000011011101101110101011000100111000001110	01101110111001100000100110001010011100001101010111110111
10011011110110001001011101101100101011000100111000000110	01101110111001100000100000001010011000101101010111110111
10011011110110011001011110101100101010000100111000000110	01101110111001000000110000100010011000101101010111110111
10011011110110001001011101101100101011000100111001001110	01101110111101100000100000001010011100101101010111110111
10011011010110001000011101101100101011000100111000000100	01101110111001100000100000001000010000101101010101110111
10011011110110001001011101101100001011000100111000001110	01101110111001100000100000001010011100101001010111110111
10111011110110000001011101101100101011000100111000001110	01101110111001100000100000011010011100001101010111110111
10011011110111001000011101101000101011000100111000001110	01100110111001100000100000001010110100101101010111110111
10011011110110001001011101101100111011010100101000101110	01111110111001100000100000001110011100110101010111110111
11011011100110001001011101101100101011000100111000000110	00101110111001100000101000001010011000101101010111110111
10011011110110001000011101101100001001001100111000001110	01101110111001110000100000001010010100101001010111010111
10011010110110001001011101101100101011000100111000001110	01101100111001100000100000001010011100101101010111110111
10011011110110101001011101101100101011000110111000001110	01101110111001100000100000001010011100101101110111111111
10011111110110001001011001101100101010000100111000001110	01001110111001000000100000001010011100101101011111110111
10011111110110001001011101100100001011000100011000001110	01101110111001100000000000001010011100101001011111110110
10011011110110001001011101101100111011000100111100001110	01101110111001100100100000001110011100101101010111110111
10011011110111101001001101101100101111000100111000001110	01101110111001100000100000001010111100101110110111110111
00011011110110000001011101101100111001000110111000001110	01101110111001100000100000001110011100001101010111011101
10011011110110001001011101101100101011000100111001001110	01101110111101100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111100001110	01101110111001100100100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011010110100001101011101101100101011000100111000001110	01101100111001100010100000001010011100101101000111110111
10011011110110001001011101101100101011001100111000001110	01101110111001110000100000001010011100101101010111110111
10011011110110001001011101101110101010000100111000001110	01101110111001000000100010001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011101101100101011100100111010001110	11101110111001100000100000001011011100101101010111110111
00011011110110001001011101101100101001000100111000001110	01101110111001100000100000001010011100101101010111010101
10001011010110001001011101101100101111001100111000001110	01101110111000110000100000001010011100101111010101110111
10011011110110011001011101101100101011001100111000001110	01101110111001110000100000101010011100101101010111110111
10011011110110001001011101101100111011000101111000000110	01101110111001100000100001001110011000101101010111110111
10011011110110001001010101101000101011000100111000001110	01100110111001100000100000001010011100101101010110110111
10011011110110001001011101101100101011000100101000001110	01101110111001100000100000001010011100100101010111110111
10111011110110001011011101101100001011000100111000001110	01101110111001100000100100011010011100101001010111110111
10011011110110001001011101110100101011000100111000001110	01101110111011100000100000001010011100101101010111110110
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001011100101100101011100100111001101110	11111110111101100000100000000010011100101101010111110111
10011011110111000001011101101100101011000100111000001110	01101110111001100000100000001010111100001101010111110111
10011011110110001001011100101100101011000100111000001110	01101110111001100000100000000010011100101101010111110111
10011011110110001001011101101110101011000100111000001110	01101110111001100000100010001010011100101101010111110111
10011011110110001001111101101100101011000100111000001110	01101110111001101000100000001010011100101101010111110111
10011011110110001001011101101100101011000100111000001110	01101110111001100000100000001010011100101101010111110111
10011011110110001001111101101100101011100100111000001110	11101110111001101000100000001010011100101101010111110111
