raw	permuted
10011011101001100000100100001110010011010111011110111011	01101110111001100000100000001010011100101101011111110111
10011011101000100000110100001110010011010111010110111010	01001110111001100000101000000010011100101101010111110111
10011011100001100000100100001111010011010111010110111011	01101110101001101000100000001010011100101101010111110111
10011011101001100000100100001110010011010111010110011011	01101110111001100000100000001010011100101101010101110111
10011011101001010000100100101110010111010111010110111011	01101110111001100000100100011011011100101101010111110101
10011011101001100010100100001110010011010111010110111011	01101110111001100000100000001010011100101101110111110111
10011111101001100000100100001110010011010111010110111011	11101110111001100000100000001010011100101101010111110111
10011011101001100000100100001010010011010111010110111011	01100110111001100000100000001010011100101101010111110111
10011011101001100000101100001110011011010111010110011010	01101110111101100000100000000010111100101101010101110111
10001011101001000000100100001110010011010111010110111111	01101110011001100000100000001010011101101101010111110101
11010011101001100000101100001110010011010011010110111011	01101110111001100000100000001010111110100001010111110111
10011011101000100000100100001110010011010111010110111011	01001110111001100000100000001010011100101101010111110111
10011011101001100000000100011110010011010111011110111011	01101110111001100010100000001010011100101101001111110111
10011011101001100010100100001110010001010111010110110011	01101110111001100000100000001000011100001101110111110111
10011011111101100000100110001110010011010111010110111011	01101111111001100001100000001110011100101101010111110111
10011011101001100001100100001110011010010110010110111011	01101110111101100000100001001010010100101101010011110111
10011011101001100000100100001110010011000111010110111011	01101110111001100000100000001010011100101101010111110011
00011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011000101101010111110111
10011011101101100100100100001110010011010111010110111011	01101110111001100001100000101010011100101101010111110111
10011111101001100000100100001010010011010111010110111010	11100110111001100000100000000010011100101101010111110111
10011011101001100000100100001110010011010111010110111001	01101110111001100000100000001010011100101101010110110111
10011011101001100000100100001110001011010111010110111010	01101110110101100000100000000010011100101101010111110111
10011011101001100000100100001110010011010111010110111001	01101110111001100000100000001010011100101101010110110111
10001011101001101000100100001110010011010111010110111011	01101110011001110000100000001010011100101101010111110111
10011011101001100000100100001010010011010111000100111011	01100110111001100000000000001010001100101101010111110111
10011011101100100000100100001110110011010111010110111011	01001110111011100001100000001010011100101101010111110111
10011011001001100000100100001110010011010111011110111011	01101010111001100000100000001010011100101101011111110111
10111011101001110000100100001110010011010110110110111011	01101110111001100000100000011010011100111101010011111111
10011011101001101000100100001110010011010111010110111011	01101110111001110000100000001010011100101101010111110111
10111011101001100000100100001110000011010111010110111011	01101110110001100000100000001010011100111101010111110111
10011011001001101010100100001110110010011111010110111010	01101010111011110000100000000010010100101111110111110111
10011011101001100000100100001110110011010111010110110011	01101110111011100000100000001000011100101101010111110111
10011011101001100000100110000110010011010011010110110011	01101111111001100000100000001000011100101001010111110110
11011010101001100001100100001010010011010111010110111011	01100110111001100000100001001010011110101101010111010111
10011011101000100000100100001111010011010111010110111011	01001110111001101000100000001010011100101101010111110111
10011011101101100000100100001110010011010111010110111011	01101110111001100001100000001010011100101101010111110111
10011011101001100001100100000110010011010111010110111011	01101110111001100000100001001010011100101101010111110110
10011011101001101000100100001110010011010111010110111011	01101110111001110000100000001010011100101101010111110111
10011011110001100000100100001110010011010111010110111011	01101110101001100000100000001110011100101101010111110111
10011011101001100000110100101110010010010111010110111011	01101110111001100000101100001010010100101101010111110111
10011011101001100000100100001110010011010111010100111011	01101110111001100000000000001010011100101101010111110111
10001011101001100000100100001110010011010011010110111011	01101110011001100000100000001010011100101001010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100000100100001110011011000111010110111011	01101110111101100000100000001010011100101101010111110011
10011011101001100100100101011100010011010111000110111011	01101110111001100010100010101010001100101100010111110111
10011011101001100000100100001110010011010111010111111011	01101110111001100100100000001010011100101101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011001101001100000100100001110010011010111010100111011	01101110111001000000000000001010011100101101010111110111
10011011101001100100100100001110000011010111010110111010	01101110110001100000100000100010011100101101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101000100000100100001110010011010111110111111011	01001110111001100100100000001010011100101101010111111111
10011011101001100000100100001111010111010111010110111001	01101110111001101000100000001011011100101101010110110111
10011011101000100000100100001110010010110111010110111011	01011110111001100000100000001010010100101101010111110111
10011011101101100000100100001110011011010111010110111011	01101110111101100001100000001010011100101101010111110111
10011011101001100000100100011110011011010111010010111011	01101110111101100010100000001010011100101101010111100111
10011011101001100000100101001110010011010111010110111111	01101110111001100000100010001010011101101101010111110111
10011011101001100100100100000110000011010111010110111011	01101110110001100000100000101010011100101101010111110110
10011010101000100000100100001110010011010111010000111011	01001110111001100000000000001010011100101101010111000111
10011011100001000000110101001110010011000111010010111011	01101110101001100000101010001010011100101101010111100001
10011011101100100000100100001110010011010111000110111011	01001110111001100001100000001010001100101101010111110111
10011011101001101000100100011110110011010111000110111001	01101110111011110010100000001010001100101101010110110111
10011011101001100100100100001110010011010111010110101011	00101110111001100000100000101010011100101101010111110111
10011011001001100000110100001110010011010111010110111011	01101010111001100000101000001010011100101101010111110111
10010011101001100000100100001110000011110111010111111011	01111110110001100100100000001010011100100101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100000100100001110110011010111010110111111	01101110111011100000100000001010011101101101010111110111
10001011101001100000100100000110010011010111010110111011	01101110011001100000100000001010011100101101010111110110
00011011101001100000100100011010010011010111010100111011	01100110111001100010000000001010011000101101010111110111
10011011101001100000000100001010010011010111010010111011	01100110111001100000100000001010011100101101000111100111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011111101001100110100100001110010011110111010110011001	11111110111001100000100000101010011100101101110100110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100100100100001111010011011111010110111011	01101110111001101000100000101010011100101111010111110111
10011011101001100000100100000110010011010111110110111011	01101110111001100000100000001010011100101101010111111110
10011011101001100000100110001110100011010111010110111011	01101111110011100000100000001010011100101101010111110111
00011011001001100000100100001110010011010111010110111010	01101010111001100000100000000010011000101101010111110111
10011011101001100000100100001110010010010111010110111010	01101110111001100000100000000010010100101101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10001011101000100000100100001110010011010111010110111011	01001110011001100000100000001010011100101101010111110111
10011011101001100000100100001110010011010101010110111011	01101110111000100000100000001010011100101101010111110111
10011011101001100000110100001110010011010111010110111011	01101110111001100000101000001010011100101101010111110111
11011011101001100000110100001110000011011111010110111011	01101110110001100000101000001010011110101111010111110111
10111011101001100000100100001110010011010111010100110011	01101110111001100000000000001000011100111101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100000100101011110010011010111010110111011	01101110111001100010100010001010011100101101010111110111
10011011100001100000101100001110010001010111010110111011	01101110101001100000100000001010111100001101010111110111
00011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011000101101010111110111
10011011101001100000100100001111010011010111010110111011	01101110111001101000100000001010011100101101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10111011101000100000101100101110010011000101010110101011	00001110111000100000100100001010111100111101010111110011
11111011111011001000100100001110010011010111010110111011	01101110111001110000110000001110011110111101010111110101
10011011101001100000100100001110010111010111110110111011	01101110111001100000100000001011011100101101010111111111
10011011101001100000100100011110010001010111010110111010	01101110111001100010100000000010011100001101010111110111
10011011101001100000100100001110010011010111010110111011	01101110111001100000100000001010011100101101010111110111
10011011101001100000100100001110010011011111010110111011	01101110111001100000100000001010011100101111010111110111
